date,store,category,product,units_sold,price,revenue
2024-03-23,Store_B,Beauty,Perfume,17,45.88,779.96
2024-03-23,Store_B,Beauty,Lipstick,14,78.66,1101.24
2024-03-23,Store_C,Electronics,Headphones,7,305.33,2137.31
2024-03-23,Store_C,Electronics,Smartphone,7,96.58,676.06
2024-03-23,Store_C,Electronics,Laptop,9,391.2,3520.8
2024-03-23,Store_C,Electronics,Smartwatch,12,343.12,4117.44
2024-03-23,Store_C,Apparel,T-Shirt,12,52.42,629.04
2024-03-23,Store_C,Apparel,Jeans,7,61.69,431.83
2024-03-23,Store_C,Apparel,Jacket,15,37.32,559.8
2024-03-23,Store_C,Apparel,Sneakers,17,60.07,1021.19
2024-03-23,Store_C,Groceries,Rice_5kg,16,4.92,78.72
2024-03-23,Store_C,Groceries,Cooking_Oil,14,14.01,196.14
2024-03-23,Store_C,Groceries,Snacks_Pack,9,22.91,206.19
2024-03-23,Store_C,Groceries,Beverages,15,22.89,343.35
2024-03-23,Store_C,Home_Decor,Lamp,13,25.06,325.78
2024-03-23,Store_C,Home_Decor,Cushion,11,73.29,806.19
2024-03-23,Store_C,Home_Decor,Wall_Art,10,75.75,757.5
2024-03-23,Store_C,Home_Decor,Curtains,7,76.27,533.89
2024-03-23,Store_C,Beauty,Shampoo,3,70.95,212.85
2024-03-23,Store_C,Beauty,Moisturizer,8,52.92,423.36
2024-03-23,Store_C,Beauty,Perfume,13,9.92,128.96
2024-03-23,Store_C,Beauty,Lipstick,20,75.36,1507.2
2024-03-24,Store_A,Electronics,Headphones,13,533.58,6936.54
2024-03-24,Store_A,Electronics,Smartphone,12,885.03,10620.36
2024-03-24,Store_A,Electronics,Laptop,22,888.64,19550.08
2024-03-24,Store_A,Electronics,Smartwatch,19,203.97,3875.43
2024-03-24,Store_A,Apparel,T-Shirt,22,47.1,1036.2
2024-03-24,Store_A,Apparel,Jeans,12,75.28,903.36
2024-03-24,Store_A,Apparel,Jacket,11,119.87,1318.57
2024-03-24,Store_A,Apparel,Sneakers,22,67.94,1494.68
2024-03-24,Store_A,Groceries,Rice_5kg,17,22.33,379.61
2024-03-24,Store_A,Groceries,Cooking_Oil,11,12.2,134.2
2024-03-24,Store_A,Groceries,Snacks_Pack,14,7.34,102.76
2024-03-24,Store_A,Groceries,Beverages,25,14.8,370.0
2024-03-24,Store_A,Home_Decor,Lamp,12,93.11,1117.32
2024-03-24,Store_A,Home_Decor,Cushion,21,143.65,3016.65
2024-03-24,Store_A,Home_Decor,Wall_Art,16,15.31,244.96
2024-03-24,Store_A,Home_Decor,Curtains,27,23.84,643.68
2024-03-24,Store_A,Beauty,Shampoo,17,42.86,728.62
2024-03-24,Store_A,Beauty,Moisturizer,19,51.21,972.99
2024-03-24,Store_A,Beauty,Perfume,9,41.14,370.26
2024-03-24,Store_A,Beauty,Lipstick,26,59.08,1536.08
2024-03-24,Store_B,Electronics,Headphones,14,334.04,4676.56
2024-03-24,Store_B,Electronics,Smartphone,21,496.0,10416.0
2024-03-24,Store_B,Electronics,Laptop,13,887.11,11532.43
2024-03-24,Store_B,Electronics,Smartwatch,16,463.12,7409.92
2024-03-24,Store_B,Apparel,T-Shirt,10,29.16,291.6
2024-03-24,Store_B,Apparel,Jeans,18,80.74,1453.32
2024-03-24,Store_B,Apparel,Jacket,21,77.46,1626.66
2024-03-24,Store_B,Apparel,Sneakers,14,111.93,1567.02
2024-03-24,Store_B,Groceries,Rice_5kg,6,19.03,114.18
2024-03-24,Store_B,Groceries,Cooking_Oil,7,22.96,160.72
2024-03-24,Store_B,Groceries,Snacks_Pack,9,18.03,162.27
2024-03-24,Store_B,Groceries,Beverages,10,18.62,186.2
2024-03-24,Store_B,Home_Decor,Lamp,13,75.93,987.09
2024-03-24,Store_B,Home_Decor,Cushion,28,52.13,1459.64
2024-03-24,Store_B,Home_Decor,Wall_Art,13,26.25,341.25
2024-03-24,Store_B,Home_Decor,Curtains,17,29.06,494.02
2024-03-24,Store_B,Beauty,Shampoo,12,21.17,254.04
2024-03-24,Store_B,Beauty,Moisturizer,13,39.02,507.26
2024-03-24,Store_B,Beauty,Perfume,28,50.18,1405.04
2024-03-24,Store_B,Beauty,Lipstick,19,16.33,310.27
2024-03-24,Store_C,Electronics,Headphones,10,739.61,7396.1
2024-03-24,Store_C,Electronics,Smartphone,10,509.69,5096.9
2024-03-24,Store_C,Electronics,Laptop,12,496.5,5958.0
2024-03-24,Store_C,Electronics,Smartwatch,10,155.01,1550.1
2024-03-24,Store_C,Apparel,T-Shirt,9,61.49,553.41
2024-03-24,Store_C,Apparel,Jeans,11,46.52,511.72
2024-03-24,Store_C,Apparel,Jacket,13,56.57,735.41
2024-03-24,Store_C,Apparel,Sneakers,7,104.75,733.25
2024-03-24,Store_C,Groceries,Rice_5kg,18,15.65,281.7
2024-03-24,Store_C,Groceries,Cooking_Oil,12,4.76,57.12
2024-03-24,Store_C,Groceries,Snacks_Pack,9,18.44,165.96
2024-03-24,Store_C,Groceries,Beverages,12,13.11,157.32
2024-03-24,Store_C,Home_Decor,Lamp,11,67.41,741.51
2024-03-24,Store_C,Home_Decor,Cushion,7,39.39,275.73
2024-03-24,Store_C,Home_Decor,Wall_Art,14,55.05,770.7
2024-03-24,Store_C,Home_Decor,Curtains,6,40.28,241.68
2024-03-24,Store_C,Beauty,Shampoo,8,43.0,344.0
2024-03-24,Store_C,Beauty,Moisturizer,7,38.1,266.7
2024-03-24,Store_C,Beauty,Perfume,6,16.92,101.52
2024-03-24,Store_C,Beauty,Lipstick,10,38.24,382.4
2024-03-25,Store_A,Electronics,Headphones,20,869.42,17388.4
2024-03-25,Store_A,Electronics,Smartphone,18,777.67,13998.06
2024-03-25,Store_A,Electronics,Laptop,13,283.98,3691.74
2024-03-25,Store_A,Electronics,Smartwatch,7,669.49,4686.43
2024-03-25,Store_A,Apparel,T-Shirt,13,40.6,527.8
2024-03-25,Store_A,Apparel,Jeans,14,88.77,1242.78
2024-03-25,Store_A,Apparel,Jacket,11,90.39,994.29
2024-03-25,Store_A,Apparel,Sneakers,15,31.84,477.6
2024-03-25,Store_A,Groceries,Rice_5kg,16,17.9,286.4
2024-03-25,Store_A,Groceries,Cooking_Oil,15,24.63,369.45
2024-03-25,Store_A,Groceries,Snacks_Pack,6,11.36,68.16
2024-03-25,Store_A,Groceries,Beverages,12,4.37,52.44
2024-03-25,Store_A,Home_Decor,Lamp,19,103.76,1971.44
2024-03-25,Store_A,Home_Decor,Cushion,20,39.66,793.2
2024-03-25,Store_A,Home_Decor,Wall_Art,28,126.54,3543.12
2024-03-25,Store_A,Home_Decor,Curtains,11,22.69,249.59
2024-03-25,Store_A,Beauty,Shampoo,22,37.76,830.72
2024-03-25,Store_A,Beauty,Moisturizer,11,38.3,421.3
2024-03-25,Store_A,Beauty,Perfume,17,75.12,1277.04
2024-03-25,Store_A,Beauty,Lipstick,7,78.73,551.11
2024-03-25,Store_B,Electronics,Headphones,9,539.34,4854.06
2024-03-25,Store_B,Electronics,Smartphone,9,732.86,6595.74
2024-03-25,Store_B,Electronics,Laptop,14,451.87,6326.18
2024-03-25,Store_B,Electronics,Smartwatch,9,612.43,5511.87
2024-03-25,Store_B,Apparel,T-Shirt,13,24.09,313.17
2024-03-25,Store_B,Apparel,Jeans,9,95.08,855.72
2024-03-25,Store_B,Apparel,Jacket,17,48.95,832.15
2024-03-25,Store_B,Apparel,Sneakers,13,43.71,568.23
2024-03-25,Store_B,Groceries,Rice_5kg,8,16.84,134.72
2024-03-25,Store_B,Groceries,Cooking_Oil,12,9.43,113.16
2024-03-25,Store_B,Groceries,Snacks_Pack,6,18.83,112.98
2024-03-25,Store_B,Groceries,Beverages,16,18.2,291.2
2024-03-25,Store_B,Home_Decor,Lamp,8,83.74,669.92
2024-03-25,Store_B,Home_Decor,Cushion,12,14.78,177.36
2024-03-25,Store_B,Home_Decor,Wall_Art,13,104.28,1355.64
2024-03-25,Store_B,Home_Decor,Curtains,4,125.82,503.28
2024-03-25,Store_B,Beauty,Shampoo,5,65.98,329.9
2024-03-25,Store_B,Beauty,Moisturizer,11,26.33,289.63
2024-03-25,Store_B,Beauty,Perfume,13,40.24,523.12
2024-03-25,Store_B,Beauty,Lipstick,15,38.32,574.8
2024-03-25,Store_C,Electronics,Headphones,10,698.26,6982.6
2024-03-25,Store_C,Electronics,Smartphone,7,220.65,1544.55
2024-03-25,Store_C,Electronics,Laptop,10,761.03,7610.3
2024-03-25,Store_C,Electronics,Smartwatch,10,502.94,5029.4
2024-03-25,Store_C,Apparel,T-Shirt,11,53.48,588.28
2024-03-25,Store_C,Apparel,Jeans,5,66.01,330.05
2024-03-25,Store_C,Apparel,Jacket,7,19.94,139.58
2024-03-25,Store_C,Apparel,Sneakers,7,100.82,705.74
2024-03-25,Store_C,Groceries,Rice_5kg,6,10.16,60.96
2024-03-25,Store_C,Groceries,Cooking_Oil,8,17.05,136.4
2024-03-25,Store_C,Groceries,Snacks_Pack,10,5.28,52.8
2024-03-25,Store_C,Groceries,Beverages,3,24.46,73.38
2024-03-25,Store_C,Home_Decor,Lamp,12,34.91,418.92
2024-03-25,Store_C,Home_Decor,Cushion,3,34.61,103.83
2024-03-25,Store_C,Home_Decor,Wall_Art,14,118.96,1665.44
2024-03-25,Store_C,Home_Decor,Curtains,8,68.18,545.44
2024-03-25,Store_C,Beauty,Shampoo,8,68.54,548.32
2024-03-25,Store_C,Beauty,Moisturizer,12,52.06,624.72
2024-03-25,Store_C,Beauty,Perfume,5,54.9,274.5
2024-03-25,Store_C,Beauty,Lipstick,13,30.01,390.13
2024-03-26,Store_A,Electronics,Headphones,19,748.85,14228.15
2024-03-26,Store_A,Electronics,Smartphone,7,776.84,5437.88
2024-03-26,Store_A,Electronics,Laptop,12,532.84,6394.08
2024-03-26,Store_A,Electronics,Smartwatch,15,249.07,3736.05
2024-03-26,Store_A,Apparel,T-Shirt,16,45.94,735.04
2024-03-26,Store_A,Apparel,Jeans,14,36.14,505.96
2024-03-26,Store_A,Apparel,Jacket,21,58.11,1220.31
2024-03-26,Store_A,Apparel,Sneakers,11,80.37,884.07
2024-03-26,Store_A,Groceries,Rice_5kg,10,4.29,42.9
2024-03-26,Store_A,Groceries,Cooking_Oil,15,10.4,156.0
2024-03-26,Store_A,Groceries,Snacks_Pack,10,24.33,243.3
2024-03-26,Store_A,Groceries,Beverages,12,24.26,291.12
2024-03-26,Store_A,Home_Decor,Lamp,17,58.29,990.93
2024-03-26,Store_A,Home_Decor,Cushion,11,135.04,1485.44
2024-03-26,Store_A,Home_Decor,Wall_Art,10,56.5,565.0
2024-03-26,Store_A,Home_Decor,Curtains,13,52.54,683.02
2024-03-26,Store_A,Beauty,Shampoo,8,39.66,317.28
2024-03-26,Store_A,Beauty,Moisturizer,21,45.26,950.46
2024-03-26,Store_A,Beauty,Perfume,11,62.88,691.68
2024-03-26,Store_A,Beauty,Lipstick,9,21.74,195.66
2024-03-26,Store_B,Electronics,Headphones,10,898.98,8989.8
2024-03-26,Store_B,Electronics,Smartphone,15,232.25,3483.75
2024-03-26,Store_B,Electronics,Laptop,19,732.83,13923.77
2024-03-26,Store_B,Electronics,Smartwatch,16,739.52,11832.32
2024-03-26,Store_B,Apparel,T-Shirt,12,32.8,393.6
2024-03-26,Store_B,Apparel,Jeans,19,30.35,576.65
2024-03-26,Store_B,Apparel,Jacket,11,64.98,714.78
2024-03-26,Store_B,Apparel,Sneakers,12,45.54,546.48
2024-03-26,Store_B,Groceries,Rice_5kg,9,19.29,173.61
2024-03-26,Store_B,Groceries,Cooking_Oil,16,9.22,147.52
2024-03-26,Store_B,Groceries,Snacks_Pack,10,15.74,157.4
2024-03-26,Store_B,Groceries,Beverages,6,20.82,124.92
2024-03-26,Store_B,Home_Decor,Lamp,18,51.96,935.28
2024-03-26,Store_B,Home_Decor,Cushion,14,89.46,1252.44
2024-03-26,Store_B,Home_Decor,Wall_Art,10,102.77,1027.7
2024-03-26,Store_B,Home_Decor,Curtains,12,19.19,230.28
2024-03-26,Store_B,Beauty,Shampoo,10,11.45,114.5
2024-03-26,Store_B,Beauty,Moisturizer,7,57.4,401.8
2024-03-26,Store_B,Beauty,Perfume,4,32.14,128.56
2024-03-26,Store_B,Beauty,Lipstick,18,60.89,1096.02
2024-03-26,Store_C,Electronics,Headphones,9,429.96,3869.64
2024-03-26,Store_C,Electronics,Smartphone,3,742.63,2227.89
2024-03-26,Store_C,Electronics,Laptop,8,675.99,5407.92
2024-03-26,Store_C,Electronics,Smartwatch,9,335.07,3015.63
2024-03-26,Store_C,Apparel,T-Shirt,8,78.63,629.04
2024-03-26,Store_C,Apparel,Jeans,6,108.55,651.3
2024-03-26,Store_C,Apparel,Jacket,8,79.94,639.52
2024-03-26,Store_C,Apparel,Sneakers,7,51.82,362.74
2024-03-26,Store_C,Groceries,Rice_5kg,9,10.1,90.9
2024-03-26,Store_C,Groceries,Cooking_Oil,10,4.75,47.5
2024-03-26,Store_C,Groceries,Snacks_Pack,8,7.08,56.64
2024-03-26,Store_C,Groceries,Beverages,5,6.76,33.8
2024-03-26,Store_C,Home_Decor,Lamp,10,97.52,975.2
2024-03-26,Store_C,Home_Decor,Cushion,18,13.25,238.5
2024-03-26,Store_C,Home_Decor,Wall_Art,11,107.7,1184.7
2024-03-26,Store_C,Home_Decor,Curtains,9,20.13,181.17
2024-03-26,Store_C,Beauty,Shampoo,9,48.08,432.72
2024-03-26,Store_C,Beauty,Moisturizer,11,79.26,871.86
2024-03-26,Store_C,Beauty,Perfume,15,67.19,1007.85
2024-03-26,Store_C,Beauty,Lipstick,7,62.89,440.23
2024-03-27,Store_A,Electronics,Headphones,12,325.63,3907.56
2024-03-27,Store_A,Electronics,Smartphone,11,357.22,3929.42
2024-03-27,Store_A,Electronics,Laptop,12,371.91,4462.92
2024-03-27,Store_A,Electronics,Smartwatch,9,735.73,6621.57
2024-03-27,Store_A,Apparel,T-Shirt,15,107.31,1609.65
2024-03-27,Store_A,Apparel,Jeans,3,46.51,139.53
2024-03-27,Store_A,Apparel,Jacket,16,77.55,1240.8
2024-03-27,Store_A,Apparel,Sneakers,19,90.94,1727.86
2024-03-27,Store_A,Groceries,Rice_5kg,11,5.45,59.95
2024-03-27,Store_A,Groceries,Cooking_Oil,15,24.02,360.3
2024-03-27,Store_A,Groceries,Snacks_Pack,10,12.93,129.3
2024-03-27,Store_A,Groceries,Beverages,16,3.15,50.4
2024-03-27,Store_A,Home_Decor,Lamp,9,52.8,475.2
2024-03-27,Store_A,Home_Decor,Cushion,13,12.96,168.48
2024-03-27,Store_A,Home_Decor,Wall_Art,11,64.33,707.63
2024-03-27,Store_A,Home_Decor,Curtains,16,141.76,2268.16
2024-03-27,Store_A,Beauty,Shampoo,20,13.08,261.6
2024-03-27,Store_A,Beauty,Moisturizer,11,77.99,857.89
2024-03-27,Store_A,Beauty,Perfume,24,23.7,568.8
2024-03-27,Store_A,Beauty,Lipstick,13,30.7,399.1
2024-03-27,Store_B,Electronics,Headphones,14,439.35,6150.9
2024-03-27,Store_B,Electronics,Smartphone,9,879.82,7918.38
2024-03-27,Store_B,Electronics,Laptop,9,439.08,3951.72
2024-03-27,Store_B,Electronics,Smartwatch,14,831.08,11635.12
2024-03-27,Store_B,Apparel,T-Shirt,8,65.13,521.04
2024-03-27,Store_B,Apparel,Jeans,19,31.51,598.69
2024-03-27,Store_B,Apparel,Jacket,18,94.68,1704.24
2024-03-27,Store_B,Apparel,Sneakers,7,84.16,589.12
2024-03-27,Store_B,Groceries,Rice_5kg,4,14.9,59.6
2024-03-27,Store_B,Groceries,Cooking_Oil,4,18.28,73.12
2024-03-27,Store_B,Groceries,Snacks_Pack,13,16.06,208.78
2024-03-27,Store_B,Groceries,Beverages,9,21.7,195.3
2024-03-27,Store_B,Home_Decor,Lamp,7,70.92,496.44
2024-03-27,Store_B,Home_Decor,Cushion,8,44.17,353.36
2024-03-27,Store_B,Home_Decor,Wall_Art,13,132.12,1717.56
2024-03-27,Store_B,Home_Decor,Curtains,11,143.19,1575.09
2024-03-27,Store_B,Beauty,Shampoo,14,31.02,434.28
2024-03-27,Store_B,Beauty,Moisturizer,26,40.52,1053.52
2024-03-27,Store_B,Beauty,Perfume,8,22.9,183.2
2024-03-27,Store_B,Beauty,Lipstick,14,49.66,695.24
2024-03-27,Store_C,Electronics,Headphones,13,575.17,7477.21
2024-03-27,Store_C,Electronics,Smartphone,6,200.92,1205.52
2024-03-27,Store_C,Electronics,Laptop,6,198.73,1192.38
2024-03-27,Store_C,Electronics,Smartwatch,6,53.69,322.14
2024-03-27,Store_C,Apparel,T-Shirt,6,21.91,131.46
2024-03-27,Store_C,Apparel,Jeans,11,118.67,1305.37
2024-03-27,Store_C,Apparel,Jacket,7,37.87,265.09
2024-03-27,Store_C,Apparel,Sneakers,7,64.91,454.37
2024-03-27,Store_C,Groceries,Rice_5kg,5,4.6,23.0
2024-03-27,Store_C,Groceries,Cooking_Oil,11,6.24,68.64
2024-03-27,Store_C,Groceries,Snacks_Pack,9,13.56,122.04
2024-03-27,Store_C,Groceries,Beverages,6,22.37,134.22
2024-03-27,Store_C,Home_Decor,Lamp,9,142.09,1278.81
2024-03-27,Store_C,Home_Decor,Cushion,8,70.15,561.2
2024-03-27,Store_C,Home_Decor,Wall_Art,8,17.38,139.04
2024-03-27,Store_C,Home_Decor,Curtains,7,82.12,574.84
2024-03-27,Store_C,Beauty,Shampoo,8,43.48,347.84
2024-03-27,Store_C,Beauty,Moisturizer,8,46.14,369.12
2024-03-27,Store_C,Beauty,Perfume,12,70.4,844.8
2024-03-27,Store_C,Beauty,Lipstick,9,49.77,447.93
2024-03-28,Store_A,Electronics,Headphones,14,286.67,4013.38
2024-03-28,Store_A,Electronics,Smartphone,11,765.13,8416.43
2024-03-28,Store_A,Electronics,Laptop,25,631.63,15790.75
2024-03-28,Store_A,Electronics,Smartwatch,15,197.43,2961.45
2024-03-28,Store_A,Apparel,T-Shirt,7,44.41,310.87
2024-03-28,Store_A,Apparel,Jeans,8,97.73,781.84
2024-03-28,Store_A,Apparel,Jacket,16,101.4,1622.4
2024-03-28,Store_A,Apparel,Sneakers,16,77.67,1242.72
2024-03-28,Store_A,Groceries,Rice_5kg,9,5.0,45.0
2024-03-28,Store_A,Groceries,Cooking_Oil,4,18.77,75.08
2024-03-28,Store_A,Groceries,Snacks_Pack,5,14.66,73.3
2024-03-28,Store_A,Groceries,Beverages,14,5.0,70.0
2024-03-28,Store_A,Home_Decor,Lamp,16,25.64,410.24
2024-03-28,Store_A,Home_Decor,Cushion,15,72.82,1092.3
2024-03-28,Store_A,Home_Decor,Wall_Art,15,31.96,479.4
2024-03-28,Store_A,Home_Decor,Curtains,21,67.54,1418.34
2024-03-28,Store_A,Beauty,Shampoo,13,54.47,708.11
2024-03-28,Store_A,Beauty,Moisturizer,8,73.9,591.2
2024-03-28,Store_A,Beauty,Perfume,12,54.15,649.8
2024-03-28,Store_A,Beauty,Lipstick,14,70.45,986.3
2024-03-28,Store_B,Electronics,Headphones,14,101.74,1424.36
2024-03-28,Store_B,Electronics,Smartphone,12,530.45,6365.4
2024-03-28,Store_B,Electronics,Laptop,11,677.46,7452.06
2024-03-28,Store_B,Electronics,Smartwatch,10,206.1,2061.0
2024-03-28,Store_B,Apparel,T-Shirt,9,97.2,874.8
2024-03-28,Store_B,Apparel,Jeans,12,92.8,1113.6
2024-03-28,Store_B,Apparel,Jacket,12,52.9,634.8
2024-03-28,Store_B,Apparel,Sneakers,8,106.1,848.8
2024-03-28,Store_B,Groceries,Rice_5kg,9,12.71,114.39
2024-03-28,Store_B,Groceries,Cooking_Oil,11,13.77,151.47
2024-03-28,Store_B,Groceries,Snacks_Pack,4,15.23,60.92
2024-03-28,Store_B,Groceries,Beverages,13,3.55,46.15
2024-03-28,Store_B,Home_Decor,Lamp,6,130.61,783.66
2024-03-28,Store_B,Home_Decor,Cushion,7,111.94,783.58
2024-03-28,Store_B,Home_Decor,Wall_Art,6,85.78,514.68
2024-03-28,Store_B,Home_Decor,Curtains,14,101.64,1422.96
2024-03-28,Store_B,Beauty,Shampoo,17,26.8,455.6
2024-03-28,Store_B,Beauty,Moisturizer,20,17.05,341.0
2024-03-28,Store_B,Beauty,Perfume,12,23.04,276.48
2024-03-28,Store_B,Beauty,Lipstick,7,24.69,172.83
2024-03-28,Store_C,Electronics,Headphones,15,711.54,10673.1
2024-03-28,Store_C,Electronics,Smartphone,6,789.57,4737.42
2024-03-28,Store_C,Electronics,Laptop,8,111.83,894.64
2024-03-28,Store_C,Electronics,Smartwatch,5,452.75,2263.75
2024-03-28,Store_C,Apparel,T-Shirt,17,33.56,570.52
2024-03-28,Store_C,Apparel,Jeans,8,115.79,926.32
2024-03-28,Store_C,Apparel,Jacket,4,76.82,307.28
2024-03-28,Store_C,Apparel,Sneakers,9,47.38,426.42
2024-03-28,Store_C,Groceries,Rice_5kg,10,24.42,244.2
2024-03-28,Store_C,Groceries,Cooking_Oil,8,24.81,198.48
2024-03-28,Store_C,Groceries,Snacks_Pack,4,9.24,36.96
2024-03-28,Store_C,Groceries,Beverages,10,23.9,239.0
2024-03-28,Store_C,Home_Decor,Lamp,11,119.28,1312.08
2024-03-28,Store_C,Home_Decor,Cushion,7,41.06,287.42
2024-03-28,Store_C,Home_Decor,Wall_Art,8,145.42,1163.36
2024-03-28,Store_C,Home_Decor,Curtains,7,14.32,100.24
2024-03-28,Store_C,Beauty,Shampoo,8,31.29,250.32
2024-03-28,Store_C,Beauty,Moisturizer,16,29.69,475.04
2024-03-28,Store_C,Beauty,Perfume,7,29.24,204.68
2024-03-28,Store_C,Beauty,Lipstick,8,21.06,168.48
2024-03-29,Store_A,Electronics,Headphones,7,289.19,2024.33
2024-03-29,Store_A,Electronics,Smartphone,14,479.24,6709.36
2024-03-29,Store_A,Electronics,Laptop,17,191.03,3247.51
2024-03-29,Store_A,Electronics,Smartwatch,8,846.42,6771.36
2024-03-29,Store_A,Apparel,T-Shirt,15,20.29,304.35
2024-03-29,Store_A,Apparel,Jeans,17,40.76,692.92
2024-03-29,Store_A,Apparel,Jacket,11,107.51,1182.61
2024-03-29,Store_A,Apparel,Sneakers,8,40.88,327.04
2024-03-29,Store_A,Groceries,Rice_5kg,15,16.38,245.7
2024-03-29,Store_A,Groceries,Cooking_Oil,13,12.67,164.71
2024-03-29,Store_A,Groceries,Snacks_Pack,12,19.49,233.88
2024-03-29,Store_A,Groceries,Beverages,10,12.47,124.7
2024-03-29,Store_A,Home_Decor,Lamp,12,14.44,173.28
2024-03-29,Store_A,Home_Decor,Cushion,14,98.83,1383.62
2024-03-29,Store_A,Home_Decor,Wall_Art,13,74.14,963.82
2024-03-29,Store_A,Home_Decor,Curtains,14,31.92,446.88
2024-03-29,Store_A,Beauty,Shampoo,9,8.39,75.51
2024-03-29,Store_A,Beauty,Moisturizer,13,19.3,250.9
2024-03-29,Store_A,Beauty,Perfume,13,11.17,145.21
2024-03-29,Store_A,Beauty,Lipstick,18,62.02,1116.36
2024-03-29,Store_B,Electronics,Headphones,12,442.3,5307.6
2024-03-29,Store_B,Electronics,Smartphone,7,713.44,4994.08
2024-03-29,Store_B,Electronics,Laptop,21,423.76,8898.96
2024-03-29,Store_B,Electronics,Smartwatch,9,652.33,5870.97
2024-03-29,Store_B,Apparel,T-Shirt,27,69.74,1882.98
2024-03-29,Store_B,Apparel,Jeans,8,81.71,653.68
2024-03-29,Store_B,Apparel,Jacket,7,106.53,745.71
2024-03-29,Store_B,Apparel,Sneakers,11,45.69,502.59
2024-03-29,Store_B,Groceries,Rice_5kg,11,6.08,66.88
2024-03-29,Store_B,Groceries,Cooking_Oil,8,10.8,86.4
2024-03-29,Store_B,Groceries,Snacks_Pack,5,5.82,29.1
2024-03-29,Store_B,Groceries,Beverages,7,11.13,77.91
2024-03-29,Store_B,Home_Decor,Lamp,9,78.53,706.77
2024-03-29,Store_B,Home_Decor,Cushion,10,49.71,497.1
2024-03-29,Store_B,Home_Decor,Wall_Art,12,23.48,281.76
2024-03-29,Store_B,Home_Decor,Curtains,6,61.09,366.54
2024-03-29,Store_B,Beauty,Shampoo,8,36.55,292.4
2024-03-29,Store_B,Beauty,Moisturizer,13,71.31,927.03
2024-03-29,Store_B,Beauty,Perfume,14,39.48,552.72
2024-03-29,Store_B,Beauty,Lipstick,5,40.39,201.95
2024-03-29,Store_C,Electronics,Headphones,9,655.02,5895.18
2024-03-29,Store_C,Electronics,Smartphone,8,576.68,4613.44
2024-03-29,Store_C,Electronics,Laptop,7,656.52,4595.64
2024-03-29,Store_C,Electronics,Smartwatch,6,706.55,4239.3
2024-03-29,Store_C,Apparel,T-Shirt,5,16.7,83.5
2024-03-29,Store_C,Apparel,Jeans,6,58.2,349.2
2024-03-29,Store_C,Apparel,Jacket,9,39.19,352.71
2024-03-29,Store_C,Apparel,Sneakers,13,68.62,892.06
2024-03-29,Store_C,Groceries,Rice_5kg,12,23.09,277.08
2024-03-29,Store_C,Groceries,Cooking_Oil,5,2.45,12.25
2024-03-29,Store_C,Groceries,Snacks_Pack,9,3.24,29.16
2024-03-29,Store_C,Groceries,Beverages,7,15.57,108.99
2024-03-29,Store_C,Home_Decor,Lamp,8,66.52,532.16
2024-03-29,Store_C,Home_Decor,Cushion,10,27.53,275.3
2024-03-29,Store_C,Home_Decor,Wall_Art,9,147.9,1331.1
2024-03-29,Store_C,Home_Decor,Curtains,7,115.98,811.86
2024-03-29,Store_C,Beauty,Shampoo,9,52.93,476.37
2024-03-29,Store_C,Beauty,Moisturizer,8,56.81,454.48
2024-03-29,Store_C,Beauty,Perfume,9,58.03,522.27
2024-03-29,Store_C,Beauty,Lipstick,7,28.91,202.37
2024-03-30,Store_A,Electronics,Headphones,13,461.82,6003.66
2024-03-30,Store_A,Electronics,Smartphone,12,764.11,9169.32
2024-03-30,Store_A,Electronics,Laptop,16,141.22,2259.52
2024-03-30,Store_A,Electronics,Smartwatch,11,326.96,3596.56
2024-03-30,Store_A,Apparel,T-Shirt,8,56.11,448.88
2024-03-30,Store_A,Apparel,Jeans,16,70.09,1121.44
2024-03-30,Store_A,Apparel,Jacket,20,57.29,1145.8
2024-03-30,Store_A,Apparel,Sneakers,15,113.98,1709.7
2024-03-30,Store_A,Groceries,Rice_5kg,18,2.13,38.34
2024-03-30,Store_A,Groceries,Cooking_Oil,20,19.5,390.0
2024-03-30,Store_A,Groceries,Snacks_Pack,14,8.78,122.92
2024-03-30,Store_A,Groceries,Beverages,26,15.98,415.48
2024-03-30,Store_A,Home_Decor,Lamp,12,143.86,1726.32
2024-03-30,Store_A,Home_Decor,Cushion,17,88.48,1504.16
2024-03-30,Store_A,Home_Decor,Wall_Art,18,76.54,1377.72
2024-03-30,Store_A,Home_Decor,Curtains,14,130.3,1824.2
2024-03-30,Store_A,Beauty,Shampoo,16,42.84,685.44
2024-03-30,Store_A,Beauty,Moisturizer,23,44.97,1034.31
2024-03-30,Store_A,Beauty,Perfume,17,72.78,1237.26
2024-03-30,Store_A,Beauty,Lipstick,17,78.2,1329.4
2024-03-30,Store_B,Electronics,Headphones,11,642.6,7068.6
2024-03-30,Store_B,Electronics,Smartphone,8,834.1,6672.8
2024-03-30,Store_B,Electronics,Laptop,12,133.45,1601.4
2024-03-30,Store_B,Electronics,Smartwatch,15,595.46,8931.9
2024-03-30,Store_B,Apparel,T-Shirt,6,48.52,291.12
2024-03-30,Store_B,Apparel,Jeans,10,22.12,221.2
2024-03-30,Store_B,Apparel,Jacket,18,96.39,1735.02
2024-03-30,Store_B,Apparel,Sneakers,17,76.04,1292.68
2024-03-30,Store_B,Groceries,Rice_5kg,8,24.71,197.68
2024-03-30,Store_B,Groceries,Cooking_Oil,13,19.09,248.17
